0,0,dazong,37,174,39,3,3,250,0,_
1,0,小丑鱼,5,41,53,2,2,69,0,_
2,0,hhhhsgwufjf,179,957,24,154,154,1703,0,_
3,0,用户3393272778079,0,200,1,3,3,167,0,_
4,0,太在乎了心会碎,0,55,4,0,3,1012,0,_
5,0,🍒钗,142,4022,89,0,0,0,0,_
6,0,我一只大肥鸡🐔🐔🐔,459,238,32,369,369,1309,0,_
7,0,dyzz9rpwxzba,0,28,1,1,1,15,0,_
8,0,伶宝贝,0,843,33,0,0,1467,0,_
9,0,斯麦尔,309,432,53,89,90,3324,0,_
10,0,用户1955177464865,435,226,34,307,307,1375,0,_
11,0,已重置,1,125,1,1,1,296,0,_
12,0,@天天给你们看好东西,428,935,86,108,108,2995,0,_
13,0,用户4014665103499,78,28,8,29,29,158,0,_
14,0,Nigina,191,88,151,5,6,25,1,2019.10.9😭😭😭_
15,0,章鱼小丸子,2,190,1,2,2,523,0,_
16,0,用户7473096725426,11,2055,4,16,16,6744,0,_
17,0,不见不散KTV丹丹,323,699,262,16,16,2540,0,_
18,0,未来的成长,0,67,1,0,0,274,0,_
19,0,姐妹花的妈咪,139,346,84,26,26,643,0,_
20,0,随心所欲,44,36,13,9,9,492,0,_
21,0,诚信电器（食品粮油加工店）,0,153,7,0,0,448,0,_
22,0,用户5106336980128,3,200,2,1,1,895,0,_
23,0,聪聪😊,1709,490,118,202,209,8772,1,走自己的路，让别人说去吧！_
24,0,丁逸然,262,86,28,72,72,440,0,_
25,0,用户205263178288,0,1247,28,0,0,1334,0,_
26,0,用户9179308325401,13,74,6,3,3,126,0,_
27,0,倩倩呀💓,21,317,46,2,2,2456,0,_
28,0,凉心☜,377,82,72,37,77,400,1,感觉与世界脱节了_
29,0,诗诗手工护肤,46,117,4,12,12,221,1,欣赏一个人，始于性格！终于人品！大家好，我是诗诗，来自广东茂名。很高兴认识大家！微同步19820396881_
30,0,小紫紫蜜蜜,69,190,24,43,43,206,1,谢谢你们的关注_
31,0,乐乐,0,696,15,0,0,2345,0,_
32,0,奶糖🍬,47,27,21,16,17,356,0,_
33,0,晓,165,329,31,16,17,1058,0,_
34,0,忘缺,176,430,77,54,54,2353,0,_
35,0,一一丫丫,9221,1509,2921,134,134,1217,1,关注我哦😊_
36,0,顾家(顾年稀),283,14,38,49,49,0,1,露脸视频只有三个。_
37,0,彩红,12,57,3,8,8,181,0,_
38,0,元元宝贝,479,2845,119,313,313,1000,0,_
39,0,e（／,0,258,0,0,0,92,0,_
40,0,用户2442880220367,462,2901,81,145,145,6231,0,_
41,0,劳资的女人,12,38,8,3,3,34,0,_
42,0,悠悠,561,309,47,95,95,1190,0,_
43,0,大眼美妞,237,444,27,70,70,2994,0,_
44,0,幸福一生,151,516,40,19,19,3921,0,_
45,0,淇宝贝,981,334,163,5,7,6898,1,谢谢你们的关注。_
46,0,陈zy,219,510,70,63,63,3258,0,_
47,0,夕,0,25,2,0,0,132,0,_
48,0,城北寂歌丶,1,103,1,1,1,1199,0,_
49,0,用户1690089306103,119,141,18,277,277,510,0,_
50,0,用户6497383830571,6,86,3,23,23,271,1,玩_
51,0,茹.cdr💠,0,55,5,0,0,269,0,_
52,0,托克.马坦,0,36,3,0,0,208,0,_
53,0,意姐,24,28,4,20,20,50,0,_
54,0,我是小可爱,32,236,25,9,9,861,0,_
55,0,远方的方,229,118,35,58,58,651,0,_
56,0,用户9653468947475,29,236,14,64,65,557,0,_
57,0,张三,0,31,12,0,0,791,0,_
58,0,馨宝,1083,916,75,290,292,4299,0,_
59,0,用户6973126265907,69,1890,26,9,9,6461,0,_
60,0,小晨晨,249,25,12,140,143,118,0,_
61,0,默默,396,480,81,162,165,1174,0,_
62,0,迷你世界的实体303,718,547,109,143,143,6747,1,我们是朋友了！_
63,0,A🌸 红,97,355,29,347,348,325,1,诚信走天下_
64,0,表情包ԅ(¯ㅂ¯ԅ),85,156,57,20,21,2525,0,_
65,0,小甜甜,276,128,67,46,48,1807,0,_
66,0,晨晨,22,341,17,13,13,1107,0,_
67,0,秀,5,71,5,1,1,232,0,_
68,0,呵呵 呵呵,6,98,12,2,2,141,0,_
69,0,妈妈我爱你。😘,2460,1093,305,169,172,13797,1,有些人说不清哪里好，就是谁也替代不了～_
70,0,A29,74,58,102,0,0,0,0,_
71,0,我是乐妈,2551,634,326,114,114,11037,1,平平淡淡手牵手简简单单到白头_
72,0,上,49,1898,62,11,11,10280,0,_
73,0,青青,293,99,80,22,22,33773,0,_
74,0,韦安琪,21,74,9,7,7,176,0,_
75,0,敏,0,5,1,0,0,0,0,_
76,0,玉珍,3,544,1,0,0,0,0,_
77,0,用户5852863328138,0,62,0,0,0,146,0,_
78,0,用户764758919,82,329,15,91,91,716,0,_
79,0,阿米娜,184,556,101,55,55,1298,1,爱散步，爱逛街_
80,0,百变小樱,323,611,54,110,110,1497,0,_
81,0,1оo.℅噯,13,2365,31,11,12,0,0,_
82,0,用户4482421371012,0,34,0,0,0,60,0,_
83,0,用户3940722367603,5,986,15,3,3,2157,0,_
84,0,夏洛伊･㉨･)っ♡,2076,917,482,71,71,6705,1,476_
85,0,平平安安,83,2547,147,4,4,5325,0,_
86,0,用户7556395306428,1,754,3,0,5,4064,0,_
87,0,往返人间,0,222,286,0,0,0,1,💙💙💙💙💙💙蔡陈范百💙💙黄林朱分💙💙王鬼尤九💙💙💙💙💙💙我的少年百💙分九花路一💙起走不走！💙💙💙💙💙💙_
88,0,莹莹,15,524,22,5,5,1327,1,我就是我_
89,0,甜甜小朋友,52,68,13,99,99,2256,0,_
90,0,你压到我头发了,4,640,59,2,2,3653,1,",,,,lpP_"
91,0,可爱的芮芮,1072,1121,162,113,114,1591,1,，，_
92,0,亮亮,14,102,28,7,7,1692,0,_
93,0,用户3126056303088,0,16,2,0,0,77,0,_
94,0,情敌,40,495,54,5,5,1482,1,这一生走错了一条婚姻路！对不起我的外婆，外公，爸，妈！_
95,0,藏家姑娘,250,715,63,26,26,2054,1,，，，，，，，，，，，，，，_
96,0,用户7336020926012,3,16,1,6,6,88,0,_
97,0,正蕾,42,45,16,16,16,3152,0,_
98,0,刘子镁,153,7,16,31,31,820,0,_
99,0,用户3277235695148,0,135,0,0,0,215,0,_
100,0,user7586107340996,7,4277,78,3,11,1850,0,_
101,0,阿依古丽,3,606,40,1,1,1303,1,nvnlbh_
102,0,新雁萌萌,4,977,22,2,2,1228,0,_
103,0,林晓,91,76,30,43,43,1540,1,努力奋斗_
104,0,Linda,44,440,14,0,0,0,0,_
105,0,艾力,0,451,3,0,0,333,0,_
106,0,二哥,81,559,162,5,6,1317,0,_
107,0,爱你的明星,0,2940,82,0,0,4242,0,_
108,0,丽丽儿,33,353,9,14,14,659,0,_
109,0,1671986457,90,10,23,17,17,209,0,_
110,0,沛欣,347,208,24,139,140,1538,0,_
111,0,用户2624045475580,0,26,0,0,0,99,0,_
112,0,淼姐,7,17,7,0,0,115,1,相信自己可以💪_
113,0,用户9669957195353,78,452,32,48,48,1405,0,_
114,0,帅气小孩,38,145,24,4,4,109,0,_
115,0,用户4932424428276,8,62,10,2,2,407,0,_
116,0,梦梦,2402,737,474,426,427,1413,0,_
117,0,🌈多妮💞,1183,258,48,243,245,2226,1,记录宝贝的成长过程🐾，点点滴滴～🌸_
118,0,Y头,0,1238,42,0,0,1559,0,_
119,0,灿宇,335,738,18,289,289,1522,0,_
120,0,飘雪,436,943,138,19,19,9149,0,_
121,0,一朵晨晨,7499,378,3358,225,225,933,0,_
122,0,用户4366441954245,911,129,85,46,46,2699,0,_
123,0,心若初晴（小琴）,6867,564,561,260,262,3727,1,开心就好！_
124,0,😒＇,22,111,44,4,4,3002,0,_
125,0,用户9507507758689,1,74,1,3,3,246,0,_
126,0,知足者,257,50,36,47,50,701,0,_
127,0,无话可说,43,487,135,12,12,862,1,NHML_
128,0,周忆霜,329,235,104,137,137,865,1,只要有你的认可_
129,0,用户9864043579190,9,71,9,12,12,509,0,_
130,0,玖,0,46,17,0,1,613,0,_
131,0,梅花,0,136,6,0,0,534,0,_
132,0,懵懂,4,531,20,1,1,2730,0,_
